showSelected1	ymin	ymax	xmin	xmax
250	0	39	2.55	3.45
250	0	61	3.55	4.45
250	0	61	4.55	5.45
250	0	51	5.55	6.45
250	0	17	6.55	7.45
250	0	1	7.55	8.45
251	0	0	0.55	1.45
251	0	12	1.55	2.45
251	0	39	2.55	3.45
251	0	61	3.55	4.45
251	0	61	4.55	5.45
251	0	52	5.55	6.45
251	0	17	6.55	7.45
251	0	1	7.55	8.45
252	0	0	0.55	1.45
252	0	13	1.55	2.45
252	0	39	2.55	3.45
252	0	61	3.55	4.45
252	0	61	4.55	5.45
252	0	52	5.55	6.45
252	0	17	6.55	7.45
252	0	1	7.55	8.45
253	0	0	0.55	1.45
253	0	13	1.55	2.45
253	0	40	2.55	3.45
253	0	61	3.55	4.45
253	0	61	4.55	5.45
253	0	52	5.55	6.45
253	0	17	6.55	7.45
253	0	1	7.55	8.45
254	0	0	0.55	1.45
254	0	13	1.55	2.45
254	0	40	2.55	3.45
254	0	62	3.55	4.45
254	0	61	4.55	5.45
254	0	52	5.55	6.45
254	0	17	6.55	7.45
254	0	1	7.55	8.45
255	0	0	0.55	1.45
255	0	13	1.55	2.45
255	0	40	2.55	3.45
255	0	62	3.55	4.45
255	0	62	4.55	5.45
255	0	52	5.55	6.45
255	0	17	6.55	7.45
255	0	1	7.55	8.45
256	0	0	0.55	1.45
256	0	13	1.55	2.45
256	0	40	2.55	3.45
256	0	62	3.55	4.45
256	0	62	4.55	5.45
256	0	52	5.55	6.45
256	0	18	6.55	7.45
256	0	1	7.55	8.45
257	0	0	0.55	1.45
257	0	13	1.55	2.45
257	0	40	2.55	3.45
257	0	63	3.55	4.45
257	0	62	4.55	5.45
257	0	52	5.55	6.45
257	0	18	6.55	7.45
257	0	1	7.55	8.45
258	0	0	0.55	1.45
258	0	13	1.55	2.45
258	0	40	2.55	3.45
258	0	64	3.55	4.45
258	0	62	4.55	5.45
258	0	52	5.55	6.45
258	0	18	6.55	7.45
258	0	1	7.55	8.45
259	0	0	0.55	1.45
259	0	13	1.55	2.45
259	0	40	2.55	3.45
259	0	64	3.55	4.45
259	0	62	4.55	5.45
259	0	52	5.55	6.45
259	0	18	6.55	7.45
259	0	1	7.55	8.45
260	0	0	0.55	1.45
260	0	13	1.55	2.45
260	0	40	2.55	3.45
260	0	64	3.55	4.45
260	0	62	4.55	5.45
260	0	52	5.55	6.45
260	0	18	6.55	7.45
260	0	1	7.55	8.45
261	0	0	0.55	1.45
261	0	13	1.55	2.45
261	0	40	2.55	3.45
261	0	64	3.55	4.45
261	0	62	4.55	5.45
261	0	52	5.55	6.45
261	0	18	6.55	7.45
261	0	1	7.55	8.45
262	0	0	0.55	1.45
262	0	13	1.55	2.45
262	0	40	2.55	3.45
262	0	64	3.55	4.45
262	0	62	4.55	5.45
262	0	52	5.55	6.45
262	0	18	6.55	7.45
262	0	1	7.55	8.45
263	0	0	0.55	1.45
263	0	13	1.55	2.45
263	0	40	2.55	3.45
263	0	64	3.55	4.45
263	0	62	4.55	5.45
263	0	52	5.55	6.45
263	0	18	6.55	7.45
263	0	1	7.55	8.45
264	0	0	0.55	1.45
264	0	13	1.55	2.45
264	0	40	2.55	3.45
264	0	64	3.55	4.45
264	0	62	4.55	5.45
264	0	52	5.55	6.45
264	0	18	6.55	7.45
264	0	1	7.55	8.45
265	0	0	0.55	1.45
265	0	13	1.55	2.45
265	0	40	2.55	3.45
265	0	64	3.55	4.45
265	0	62	4.55	5.45
265	0	52	5.55	6.45
265	0	18	6.55	7.45
265	0	1	7.55	8.45
266	0	0	0.55	1.45
266	0	13	1.55	2.45
266	0	40	2.55	3.45
266	0	64	3.55	4.45
266	0	62	4.55	5.45
266	0	52	5.55	6.45
266	0	18	6.55	7.45
266	0	1	7.55	8.45
